order	family	genus	species	subspecies	variety	form	id	territory:lu	territory:az	territory:ma
Fabales	Fabaceae	Lotus	conimbricensis {Brot.}				1433	NATIVE		EXOTIC
Fabales	Fabaceae	Lotus	corniculatus {L.}	carpetanus {(Lacaita) Rivas Mart.}			1434	NATIVE		
Fabales	Fabaceae	Lotus	corniculatus {L.}	corniculatus {}			1435	NATIVE	EXOTIC	
Fabales	Fabaceae	Lotus	corniculatus {L.}				1436			
Fabales	Fabaceae	Lotus	creticus {L.}				1437	NATIVE	NATIVE	
Fabales	Fabaceae	Lotus	edulis {L.}				1438	NATIVE		
Fabales	Fabaceae	Lotus	glaber {Mill.}				1439	NATIVE		
Fabales	Fabaceae	Lotus	hispidus {Desf. ex DC.}				1440	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Lotus	ornithopodioides {L.}				1441	NATIVE		EXOTIC
Fabales	Fabaceae	Lotus	parviflorus {Desf.}				1442	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Lotus	pedunculatus {Cav.}				1443	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Lotus	argyrodes {R.P.Murray}				3640			ENDEMIC
Fabales	Fabaceae	Lotus	azoricus {P.W.Ball}				3641		ENDEMIC	
Fabales	Fabaceae	Lotus	glaucus {Aiton}				3642			NATIVE
Fabales	Fabaceae	Lotus	lancerottensis {Webb & Berthel.}				3643			NATIVE
Fabales	Fabaceae	Lotus	loweanus {Webb & Berthel.}				3644			ENDEMIC
Fabales	Fabaceae	Lotus	macranthus {Lowe}				3645			ENDEMIC
Fabales	Fabaceae	Lupinus	angustifolius {L.}				1444	NATIVE		EXOTIC
Fabales	Fabaceae	Lupinus	cosentinii {Guss.}				1445	NATIVE		
Fabales	Fabaceae	Lupinus	gredensis {Gand.}				1446	NATIVE		
Fabales	Fabaceae	Lupinus	hispanicus {Boiss. & Reut.}				1447	NATIVE		
Fabales	Fabaceae	Lupinus	luteus {L.}				1448	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Lupinus	micranthus {Guss.}				1449	NATIVE		
Fabales	Fabaceae	Medicago	arabica {(L.) Huds.}				1450	NATIVE	EXOTIC	
Fabales	Fabaceae	Medicago	doliata {Carmign.}				1451	NATIVE		
Fabales	Fabaceae	Medicago	falcata {L.}				1452	NATIVE		
Fabales	Fabaceae	Medicago	intertexta {(L.) Mill.}				1453	NATIVE		NATIVE
Fabales	Fabaceae	Medicago	italica {(Mill.) Fiori}				1454	NATIVE		NATIVE
Fabales	Fabaceae	Medicago	littoralis {Rohde ex Loisel.}				1455	NATIVE		NATIVE
Fabales	Fabaceae	Medicago	lupulina {L.}				1456	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Medicago	marina {L.}				1457	NATIVE		
Fabales	Fabaceae	Medicago	minima {(L.) L.}				1458	NATIVE		NATIVE
Fabales	Fabaceae	Medicago	murex {Willd.}				1459	NATIVE		
Fabales	Fabaceae	Medicago	orbicularis {(L.) Bartal.}				1460	NATIVE		NATIVE
Fabales	Fabaceae	Medicago	polymorpha {L.}				1461	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Medicago	rigidula {(L.) All.}				1462	NATIVE		
Fabales	Fabaceae	Medicago	scutellata {(L.) Mill.}				1463	NATIVE		
Fabales	Fabaceae	Medicago	truncatula {Gaertn.}				1464	NATIVE		NATIVE
Fabales	Fabaceae	Melilotus	albus {Medik.}				1465	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Melilotus	elegans {Salzm. ex Ser.}				1466	NATIVE		NATIVE
Fabales	Fabaceae	Melilotus	indicus {(L.) All.}				1467	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Melilotus	infestus {Guss.}				1468	NATIVE	UNCERTAIN	
Fabales	Fabaceae	Melilotus	italicus {(L.) Lam.}				1469	NATIVE		
Fabales	Fabaceae	Melilotus	officinalis {(L.) Pall.}				1470	NATIVE		
Fabales	Fabaceae	Melilotus	segetalis {(Brot.) Ser.}				1471	NATIVE		EXOTIC
Fabales	Fabaceae	Melilotus	siculus {(Turra) B.D.Jack.}				1472	NATIVE		
Fabales	Fabaceae	Melilotus	spicatus {(Sm.) Breistr.}				1473	NATIVE		
Fabales	Fabaceae	Melilotus	sulcatus {Desf.}				1474	NATIVE		NATIVE
Fabales	Fabaceae	Melilotus	dentatus {(Waldst. & Kit.) Pers.}				3646		EXOTIC	
Fabales	Fabaceae	Onobrychis	humilis {(L.) G.López}				1475	NATIVE		
Fabales	Fabaceae	Onobrychis	viciifolia {Scop.}				3173	EXOTIC		
Fabales	Fabaceae	Ononis	alopecuroides {L.}	alopecuroides {}			1476	NATIVE		
Fabales	Fabaceae	Ononis	baetica {Clemente}		baetica {}		1477	NATIVE		
Fabales	Fabaceae	Ononis	biflora {Desf.}				1478	NATIVE		
Fabales	Fabaceae	Ononis	broteriana {DC.}				1479	NATIVE		
Fabales	Fabaceae	Ononis	cintrana {Brot.}				1480	NATIVE		
Fabales	Fabaceae	Ononis	cossoniana {Boiss. & Reut.}				1481	NATIVE		
Fabales	Fabaceae	Ononis	dentata {Sol. ex Lowe}				1482	NATIVE		NATIVE
Fabales	Fabaceae	Ononis	diffusa {Ten.}				1483	NATIVE		NATIVE
Fabales	Fabaceae	Ononis	hackelii {Lange}				1484	ENDEMIC		
Fabales	Fabaceae	Ononis	hirta {Poir.}				1485	NATIVE		
Fabales	Fabaceae	Ononis	laxiflora {Desf.}				1486	NATIVE		
Fabales	Fabaceae	Ononis	mitissima {L.}				1487	NATIVE		NATIVE
Fabales	Fabaceae	Ononis	natrix {L.}				1488	NATIVE		
Fabales	Fabaceae	Ononis	pinnata {Brot.}				1489	NATIVE		
Fabales	Fabaceae	Ononis	pubescens {L.}				1490	NATIVE		
Fabales	Fabaceae	Ononis	pusilla {L.}	pusilla {}			1491	NATIVE		
Fabales	Fabaceae	Ononis	ramosissima {Desf.}		gracilis {Godr.}		1492	NATIVE		
Fabales	Fabaceae	Ononis	ramosissima {Desf.}		ramosissima {}		1493	NATIVE		
Fabales	Fabaceae	Ononis	ramosissima {Desf.}				1494			
Fabales	Fabaceae	Ononis	reclinata {L.}	mollis {(Savi) Bég.}			1495	NATIVE		
Fabales	Fabaceae	Ononis	reclinata {L.}	reclinata {}			1496	NATIVE		
Fabales	Fabaceae	Ononis	reclinata {L.}				1497			
Fabales	Fabaceae	Ononis	spinosa {L.}	australis {(Širj.) Greuter & Burdet}			1498	NATIVE		
Fabales	Fabaceae	Ononis	spinosa {L.}	spinosa {}			1499	NATIVE		
Fabales	Fabaceae	Ononis	spinosa {L.}				1500			
Fabales	Fabaceae	Ononis	variegata {L.}				1501	NATIVE		
Fabales	Fabaceae	Ononis	viscosa {L.}	brachycarpa {(DC.) Batt.}			1502	NATIVE		
Fabales	Fabaceae	Ononis	viscosa {L.}	breviflora {(DC.) Nyman}			1503	NATIVE		
Fabales	Fabaceae	Ononis	viscosa {L.}				1504			
Fabales	Fabaceae	Ononis	serrata {Forssk.}				3647			NATIVE
Fabales	Fabaceae	Ononis	spinosa {L.}	maritima {(Dumort.) P.Fourn.}			3648			NATIVE
Fabales	Fabaceae	Ornithopus	compressus {L.}				1505	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Ornithopus	perpusillus {L.}				1506	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Ornithopus	pinnatus {(Mill.) Druce}				1507	NATIVE	NATIVE	NATIVE
Fabales	Fabaceae	Ornithopus	sativus {Brot.}	isthmocarpus {(Coss.) Dostál}			1508	NATIVE	EXOTIC	
Fabales	Fabaceae	Ornithopus	sativus {Brot.}	sativus {}			1509	NATIVE		EXOTIC
Fabales	Fabaceae	Ornithopus	sativus {Brot.}				1510			
Fabales	Fabaceae	Pisum	sativum {L.}	elatius {(M.Bieb.) Asch. & Graebn.}			1511	NATIVE		
Fabales	Fabaceae	Pisum	sativum {L.}	sativum {}			1512	UNCERTAIN		
Fabales	Fabaceae	Pisum	sativum {L.}				1513			
Fabales	Fabaceae	Pterospartum	tridentatum {(L.) Willk.}	tridentatum {}			1514	NATIVE		
Fabales	Fabaceae	Pterospartum	tridentatum {(L.) Willk.}	cantabricum {(Spach) Talavera & P.E.Gibbs}			1515	NATIVE		
Fabales	Fabaceae	Pterospartum	tridentatum {(L.) Willk.}				1516			
Fabales	Fabaceae	Pterospartum	tridentatum {(L.) Willk.}	lasianthum {(Spach) Talavera & P.E.Gibbs}			1517	NATIVE		
Fabales	Fabaceae	Retama	monosperma {(L.) Boiss.}				1518	NATIVE		
Fabales	Fabaceae	Retama	sphaerocarpa {(L.) Boiss.}				1519	NATIVE		
Fabales	Fabaceae	Scorpiurus	muricatus {L.}				1520	NATIVE		
Fabales	Fabaceae	Scorpiurus	sulcatus {L.}				1521	NATIVE		NATIVE
Fabales	Fabaceae	Scorpiurus	vermiculatus {L.}				1522	NATIVE		NATIVE
Fabales	Fabaceae	Stauracanthus	boivinii {(Webb) Samp.}				1523	NATIVE		
Fabales	Fabaceae	Stauracanthus	genistoides {(Brot.) Samp.}				1524	NATIVE		
Fabales	Fabaceae	Stauracanthus	spectabilis {Webb}				1525	NATIVE		
Fabales	Fabaceae	Tetragonolobus	conjugatus {(L.) Link}	requienii {(Mauri ex Sanguin.) E.Domínguez & Galiano}			1526	NATIVE		
Fabales	Fabaceae	Tetragonolobus	purpureus {Moench}				4038	EXOTIC		
Fabales	Fabaceae	Trifolium	angustifolium {L.}				1527	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	arvense {L.}		arvense {}		1528	NATIVE	NATIVE	
Fabales	Fabaceae	Trifolium	arvense {L.}		gracile {(Thuill.) DC.}		1529	NATIVE		
Fabales	Fabaceae	Trifolium	arvense {L.}				1530		EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	bocconei {Savi}				1531	NATIVE		EXOTIC
Fabales	Fabaceae	Trifolium	campestre {Schreb.}				1532	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	cernuum {Brot.}				1533	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	cherleri {L.}				1534	NATIVE		NATIVE
Fabales	Fabaceae	Trifolium	diffusum {Ehrh.}				1535	NATIVE		
Fabales	Fabaceae	Trifolium	dubium {Sibth.}				1536	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	fragiferum {L.}				1537	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	gemellum {Pourr. ex Willd.}				1538	NATIVE		
Fabales	Fabaceae	Trifolium	glomeratum {L.}				1539	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	hirtum {All.}				1540	NATIVE		
Fabales	Fabaceae	Trifolium	isthmocarpum {Brot.}				1541	NATIVE		EXOTIC
Fabales	Fabaceae	Trifolium	lappaceum {L.}				1542	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	leucanthum {M.Bieb.}				1543	NATIVE		
Fabales	Fabaceae	Trifolium	ligusticum {Balb. ex Loisel.}				1544	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	medium {L.}	medium {}			1545	NATIVE		
Fabales	Fabaceae	Trifolium	michelianum {Savi}				1546	NATIVE		
Fabales	Fabaceae	Trifolium	micranthum {Viv.}				1547	NATIVE	EXOTIC	
Fabales	Fabaceae	Trifolium	nigrescens {Viv.}	nigrescens {}			1548	NATIVE	NATIVE	
Fabales	Fabaceae	Trifolium	obscurum {Savi}				1549	NATIVE		
Fabales	Fabaceae	Trifolium	occidentale {Coombe}				1550	NATIVE		
Fabales	Fabaceae	Trifolium	ochroleucon {Huds.}				1551	NATIVE		
Fabales	Fabaceae	Trifolium	ornithopodioides {L.}				1552	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	phleoides {Pourr. ex Willd.}	willkommii {(Chabert) Muñoz Rodr.}			1553	NATIVE		
Fabales	Fabaceae	Trifolium	physodes {M.Bieb.}				1554	NATIVE		
Fabales	Fabaceae	Trifolium	pratense {L.}	pratense {}			1555	NATIVE		
Fabales	Fabaceae	Trifolium	repens {L.}		giganteum {Lagr.-Foss.}		1556	NATIVE		
Fabales	Fabaceae	Trifolium	repens {L.}		nevadense {(Boiss.) C.Vicioso}		1557	NATIVE		
Fabales	Fabaceae	Trifolium	repens {L.}				1558		EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	repens {L.}		repens {}		1559	NATIVE		
Fabales	Fabaceae	Trifolium	resupinatum {L.}				1560	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	retusum {L.}				1561	NATIVE		
Fabales	Fabaceae	Trifolium	scabrum {L.}				1562	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	spumosum {L.}				1563	NATIVE		
Fabales	Fabaceae	Trifolium	squamosum {L.}				1564	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	squarrosum {L.}				1565	NATIVE		NATIVE
Fabales	Fabaceae	Trifolium	stellatum {L.}				1566	NATIVE		NATIVE
Fabales	Fabaceae	Trifolium	striatum {L.}	brevidens {(Lange) Muñoz Rodr.}			1567	NATIVE		
Fabales	Fabaceae	Trifolium	striatum {L.}	striatum {}			1568	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	striatum {L.}				1569			
Fabales	Fabaceae	Trifolium	strictum {L.}				1570	NATIVE		
Fabales	Fabaceae	Trifolium	subterraneum {L.}	oxaloides {Nyman}			1571	NATIVE		NATIVE
Fabales	Fabaceae	Trifolium	subterraneum {L.}	subterraneum {}			1572	NATIVE		NATIVE
Fabales	Fabaceae	Trifolium	subterraneum {L.}				1573		EXOTIC	
Fabales	Fabaceae	Trifolium	suffocatum {L.}				1574	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Trifolium	sylvaticum {Gérard ex Loisel.}				1575	NATIVE		
Fabales	Fabaceae	Trifolium	tomentosum {L.}				1576	NATIVE	UNCERTAIN	NATIVE
Fabales	Fabaceae	Trifolium	incarnatum {L.}				3109	EXOTIC	EXOTIC	EXOTIC
Fabales	Fabaceae	Trifolium	pratense {L.}				3655		EXOTIC	EXOTIC
Fabales	Fabaceae	Trifolium	vesiculosum {Savi}				4026	NATIVE		
Fabales	Fabaceae	Trigonella	foenum-graecum {L.}				1577	UNCERTAIN		
Fabales	Fabaceae	Trigonella	monspeliaca {L.}				1578	NATIVE		
Fabales	Fabaceae	Trigonella	polyceratia {L.}				1579	NATIVE		
Fabales	Fabaceae	Tripodion	tetraphyllum {(L.) Fourr.}				1580	NATIVE		
Fabales	Fabaceae	Ulex	airensis {Esp.Santo, Cubas, Lousã, C.Pardo & J.C.Costa}				1581	ENDEMIC		
Fabales	Fabaceae	Ulex	argenteus {Welw. ex Webb}	argenteus {}			1582	ENDEMIC		
Fabales	Fabaceae	Ulex	argenteus {Welw. ex Webb}	subsericeus {(Cout.) Rothm.}			1583	ENDEMIC		
Fabales	Fabaceae	Ulex	argenteus {Welw. ex Webb}				1584			
Fabales	Fabaceae	Ulex	australis {Clemente}	welwitschianus {(Planch.) Esp.Santo, Cubas, Lousã, C.Pardo & J.C.C}			1585	ENDEMIC		
Fabales	Fabaceae	Ulex	australis {Clemente}	australis {}			1586	NATIVE		
Fabales	Fabaceae	Ulex	australis {Clemente}				1587			
Fabales	Fabaceae	Ulex	densus {Welw. ex Webb}				1588	ENDEMIC		
Fabales	Fabaceae	Ulex	erinaceus {Welw. ex Webb}				1589	ENDEMIC		
Fabales	Fabaceae	Ulex	eriocladus {C.Vicioso}				1590	NATIVE		
Fabales	Fabaceae	Ulex	europaeus {L.}	latebracteatus {(Mariz) Rothm.}			1591	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Ulex	europaeus {L.}	europaeus {}			1592	NATIVE	EXOTIC	
Fabales	Fabaceae	Ulex	europaeus {L.}				1593			
Fabales	Fabaceae	Ulex	jussiaei {Webb}				1594	ENDEMIC		
Fabales	Fabaceae	Ulex	micranthus {Lange}				1595	NATIVE		
Fabales	Fabaceae	Ulex	minor {Roth}				1596	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Vicia	amphicarpa {L.}				1597	NATIVE		
Fabales	Fabaceae	Vicia	angustifolia {L.}				1598	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Vicia	articulata {Hornem.}				1599	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Vicia	benghalensis {L.}		benghalensis {}		1600	NATIVE	EXOTIC	
Fabales	Fabaceae	Vicia	benghalensis {L.}		perennis {(DC.) Pau}		1601	NATIVE	EXOTIC	
Fabales	Fabaceae	Vicia	benghalensis {L.}				1602			NATIVE
Fabales	Fabaceae	Vicia	cordata {Hoppe}				1603	NATIVE		NATIVE
Fabales	Fabaceae	Vicia	dasycarpa {Ten.}				1604	NATIVE		
Fabales	Fabaceae	Vicia	disperma {DC.}				1605	NATIVE	NATIVE	NATIVE
Fabales	Fabaceae	Vicia	eriocarpa {(Hausskn.) Halácsy}				1606	NATIVE		
Fabales	Fabaceae	Vicia	hirsuta {(L.) Gray}				1607	NATIVE	EXOTIC	NATIVE
Fabales	Fabaceae	Vicia	incana {Gouan}				1608	NATIVE		
Fabales	Fabaceae	Vicia	lathyroides {L.}				1609	NATIVE		
Fabales	Fabaceae	Vicia	lutea {L.}	lutea {}			1610	NATIVE	NATIVE	NATIVE
Fabales	Fabaceae	Vicia	lutea {L.}	vestita {(Boiss.) Rouy}			1611	NATIVE		NATIVE
Fabales	Fabaceae	Vicia	lutea {L.}				1612			
Fabales	Fabaceae	Vicia	monantha {Retz.}	calcarata {(Desf.) Romero Zarco}			1613	NATIVE		
Fabales	Fabaceae	Vicia	narbonensis {L.}				1614	NATIVE	EXOTIC	EXOTIC
Fabales	Fabaceae	Vicia	onobrychioides {L.}				1615	NATIVE		
Fabales	Fabaceae	Vicia	orobus {DC.}				1616	NATIVE		
Fabales	Fabaceae	Vicia	parviflora {Cav.}				1617	NATIVE	NATIVE	NATIVE
Fabales	Fabaceae	Vicia	peregrina {L.}				1618	NATIVE		
Fabales	Fabaceae	Vicia	pseudocracca {Bertol.}		brevipes {Willk.}		1619	NATIVE		
Fabales	Fabaceae	Vicia	pseudocracca {Bertol.}		pseudocracca {}		1620	NATIVE		
Fabales	Fabaceae	Vicia	pseudocracca {Bertol.}				1621			
Fabales	Fabaceae	Vicia	pubescens {(DC.) Link}				1622	NATIVE		NATIVE
Fabales	Fabaceae	Vicia	sativa {L.}	sativa {}			1623	NATIVE	EXOTIC	
Fabales	Fabaceae	Vicia	sepium {L.}				1624	NATIVE		
Fabales	Fabaceae	Vicia	tenuifolia {Roth}				1625	NATIVE		
Fabales	Fabaceae	Vicia	tetrasperma {(L.) Schreb.}				1626	NATIVE	EXOTIC	
Fabales	Fabaceae	Vicia	vicioides {(Desf.) Cout.}				1627	NATIVE		
Fabales	Fabaceae	Vicia	villosa {Roth}				1628	NATIVE		
Fabales	Fabaceae	Vicia	capreolata {Lowe}				3656			ENDEMIC
Fabales	Fabaceae	Vicia	costae {A.Hansen}				3657			ENDEMIC
Fabales	Fabaceae	Vicia	dennesiana {H.C.Watson}				3658		ENDEMIC	
Fabales	Fabaceae	Vicia	ferreirensis {Goyder}				3659			ENDEMIC
Fabales	Fabaceae	Vicia	ervilia {(L.) Willd.}				4022	EXOTIC		EXOTIC
Fabales	Fabaceae	Vicia	bithynica {(L.) L.}				4023	NATIVE	NATIVE	
Fabales	Fabaceae	Spartium	junceum {L.}				3216	EXOTIC	EXOTIC	
Fabales	Fabaceae	Gleditsia	triacanthos {L.}				3277	EXOTIC		
Fabales	Fabaceae	Robinia	pseudoacacia {L.}				3301	EXOTIC		EXOTIC
Fabales	Fabaceae	Cicer	arietinum {L.}				3635		EXOTIC	
Fabales	Fabaceae	Lablab	purpureus {(L.) Sweet,}				3637			EXOTIC
Fabales	Fabaceae	Leucaena	leucocephala {(Lam.) de Wit}				3639			EXOTIC
Fabales	Fabaceae	Paraserianthes	lophantha {(Benth.) I.C.Nielsen}				3649			EXOTIC
Fabales	Fabaceae	Senna	bicapsularis {(L.) Roxb.}				3650			EXOTIC
Fabales	Fabaceae	Senna	pendula {(Humb. & Bonpl. ex Willd.) Irwin & Barneby}				3651			EXOTIC
Fabales	Fabaceae	Senna	septemtrionalis {(Viv.) Irwin & Barneby}				3652			EXOTIC
Fabales	Fabaceae	Teline	maderensis {Webb & Berthel.}				3653			ENDEMIC
Fabales	Fabaceae	Teline	paivae {(Lowe) P.E.Gibbs & Dingwall}				3654			ENDEMIC
Fabales	Polygalaceae	Polygala	microphylla {L.}				2545	NATIVE		
Fabales	Polygalaceae	Polygala	monspeliaca {L.}				2546	NATIVE		
Fabales	Polygalaceae	Polygala	serpyllifolia {Hosé}				2547	NATIVE	NATIVE	
Fabales	Polygalaceae	Polygala	vulgaris {L.}				2548	NATIVE		
Fabales	Polygalaceae	Polygala	myrtifolia {L.}				3893			EXOTIC
Geraniales	Geraniaceae	Erodium	acaule {(L.) Bech. & Thell.}				1669	NATIVE		
Geraniales	Geraniaceae	Erodium	botrys {(Cav.) Bertol.}				1670	NATIVE		NATIVE
Geraniales	Geraniaceae	Erodium	chium {(Burm.f.) Willd.}	chium {}			1671	NATIVE		NATIVE
Geraniales	Geraniaceae	Erodium	chium {(Burm.f.) Willd.}	littoreum {(Léman) Ball}			1672	NATIVE		
Geraniales	Geraniaceae	Erodium	chium {(Burm.f.) Willd.}				1673			
Geraniales	Geraniaceae	Erodium	cicutarium {(L.) L'Hér.}	bipinnatum {(Cav.) Tourlet}			1674	NATIVE		NATIVE
Geraniales	Geraniaceae	Erodium	cicutarium {(L.) L'Hér.}	cicutarium {}			1675	NATIVE	NATIVE	NATIVE
Geraniales	Geraniaceae	Erodium	cicutarium {(L.) L'Hér.}				1676			
Geraniales	Geraniaceae	Erodium	cicutarium {(L.) L'Hér.}	jacquinianum {(Fisch., C.A.Mey. & Avé-Lall.) Briq.}			1677	NATIVE		
Geraniales	Geraniaceae	Erodium	laciniatum {(Cav.) Willd.}				1678	NATIVE		
Geraniales	Geraniaceae	Erodium	malacoides {(L.) L'Hér.}				1679	NATIVE	NATIVE	NATIVE
Geraniales	Geraniaceae	Erodium	moschatum {(L.) L'Hér.}				1680	NATIVE	NATIVE	NATIVE
Geraniales	Geraniaceae	Geranium	columbinum {L.}				1681	NATIVE		
Geraniales	Geraniaceae	Geranium	dissectum {L.}				1682	NATIVE	EXOTIC	NATIVE
Geraniales	Geraniaceae	Geranium	lanuginosum {Lam.}				1683	NATIVE		
Geraniales	Geraniaceae	Geranium	lucidum {L.}				1684	NATIVE		NATIVE
Geraniales	Geraniaceae	Geranium	malviflorum {Boiss. & Reut.}				1685	NATIVE		
Geraniales	Geraniaceae	Geranium	molle {L.}				1686	NATIVE	EXOTIC	NATIVE
Geraniales	Geraniaceae	Geranium	purpureum {Vill.}				1687	NATIVE	EXOTIC	NATIVE
Geraniales	Geraniaceae	Geranium	pusillum {L.}				1688	NATIVE		
Geraniales	Geraniaceae	Geranium	pyrenaicum {Burm.f.}	lusitanicum {(Samp.) S.Ortiz}			1689	NATIVE		
Geraniales	Geraniaceae	Geranium	robertianum {L.}				1690	NATIVE		NATIVE
Geraniales	Geraniaceae	Geranium	rotundifolium {L.}				1691	NATIVE	EXOTIC	NATIVE
Geraniales	Geraniaceae	Geranium	sanguineum {L.}				1692	NATIVE		
Geraniales	Geraniaceae	Geranium	maderense {Yeo}				3661			ENDEMIC
Geraniales	Geraniaceae	Geranium	palmatum {Cav.}				3662			ENDEMIC
Geraniales	Geraniaceae	Geranium	rubescens { Yeo}				3663			ENDEMIC
Geraniales	Geraniaceae	Pelargonium	capitatum {(L.) Aiton}				3664		EXOTIC	
Geraniales	Geraniaceae	Pelargonium	glutinosum {(Jacq.) L'Hér.}				3665			EXOTIC
Geraniales	Geraniaceae	Pelargonium	inquinans {(L.) L'Hér. ex Aiton}				3666			EXOTIC
Geraniales	Geraniaceae	Pelargonium	odoratissimum {(L.) L'Hér. ex Aiton}				3667			EXOTIC
Geraniales	Geraniaceae	Pelargonium	peltatum {(L.) L'Hér. ex Aiton}				3668		EXOTIC	
Geraniales	Geraniaceae	Pelargonium	vitifolium {(L.) L'Hér. ex Aiton}				3669			EXOTIC
Hymenophyllales 	Hymenophyllaceae	Vandenboschia	speciosa {(Willd.) G.Kunkel}				1702	NATIVE	NATIVE	NATIVE
Hymenophyllales 	Hymenophyllaceae	Hymenophyllum	maderense {Gibby & Lovis}				3678			ENDEMIC
Hymenophyllales 	Hymenophyllaceae	Hymenophyllum	tunbrigense {(L.) Sm.}				3679		NATIVE	NATIVE
Hymenophyllales 	Hymenophyllaceae	Hymenophyllum	wilsonii {Hook.}				3680		NATIVE	NATIVE
Isoetales	Isoetaceae	Isoetes	durieui {Bory}				1744	NATIVE		
Isoetales	Isoetaceae	Isoetes	histrix {Bory}				1745	NATIVE		
Isoetales	Isoetaceae	Isoetes	setaceum {Lam.}				1746	NATIVE		
Isoetales	Isoetaceae	Isoetes	velatum {A.Braun}	velatum {}			1747	NATIVE		
Isoetales	Isoetaceae	Isoetes	azorica {Milde}				3703		ENDEMIC	
Laurales	Lauraceae	Laurus	nobilis {L.}				1897	NATIVE	EXOTIC	
Laurales	Lauraceae	Laurus	azorica {(Seub.) Franco}				3737		ENDEMIC	
Laurales	Lauraceae	Laurus	novocanariensis {Rivas Mart., Lousã, Fern.Prieto, E.Dias, J.C.Costa}				3738			NATIVE
Laurales	Lauraceae	Apollonias	barbujana {(Cav.) Bornm.}				3736			NATIVE
Laurales	Lauraceae	Ocotea	foetens {(Aiton) Baill.}				3739		EXOTIC	NATIVE
Laurales	Lauraceae	Persea	indica {(L.) Spreng.}				3740		EXOTIC	NATIVE
Santalales	Santalaceae	Arceuthobium	oxycedri {(DC.) M.Bieb.}				2853	NATIVE		
Santalales	Santalaceae	Arceuthobium	azoricum {Wiens & Hawksw.}				3953		ENDEMIC	
Santalales	Santalaceae	Osyris	alba {L.}				2854	NATIVE		
Santalales	Santalaceae	Osyris	lanceolata {Hochst. & Steud.}				2855	NATIVE		
Santalales	Santalaceae	Thesium	humifusum {DC.}				2856	NATIVE		
Santalales	Santalaceae	Thesium	humile {Vahl}				2857	NATIVE		
Santalales	Santalaceae	Thesium	pyrenaicum {Pourr.}	pyrenaicum {}			2858	NATIVE		
Santalales	Santalaceae	Viscum	album {L.}	album {}			2859	NATIVE		
Santalales	Santalaceae	Viscum	cruciatum {Sieber ex Boiss.}				2860	NATIVE		
Lycopodiales	Lycopodiaceae	Lycopodiella	inundata {(L.) Holub}				2001	NATIVE	NATIVE	
Lycopodiales	Lycopodiaceae	Lycopodium	clavatum {L.}				2002	NATIVE		
Lycopodiales	Lycopodiaceae	Palhinhaea	cernua {(L.) Franco & Vasc.}				3117	UNCERTAIN	NATIVE	NATIVE
Lycopodiales	Lycopodiaceae	Diphasiastrum	madeirense {(J.H.Wilce) Holub}				3749		NATIVE	NATIVE
Lycopodiales	Lycopodiaceae	Huperzia	dentata {(Herter) Holub}				3750		NATIVE	NATIVE
Lycopodiales	Lycopodiaceae	Huperzia	suberecta {(Lowe) Tardieu}				3751		NATIVE	NATIVE
Myrtales	Lythraceae	Lythrum	borysthenicum {(Schrank) Litv.}				2003	NATIVE	NATIVE	
Myrtales	Lythraceae	Lythrum	hyssopifolia {L.}				2004	NATIVE	NATIVE	NATIVE
Myrtales	Lythraceae	Lythrum	junceum {Banks & Sol.}				2005	NATIVE	NATIVE	NATIVE
Myrtales	Lythraceae	Lythrum	portula {(L.) D.A.Webb}				2006	NATIVE	NATIVE	
